fichier,nom_court,variable,type,valeurs_manquantes,valeurs_infinies,valeurs_zero,mediane,valeurs_uniques
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd IAT Mean,float64,0,0,74068,3.0,38883
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd IAT Std,float64,0,0,131636,0.0,35539
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd IAT Max,int64,0,0,74068,3.0,19979
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd IAT Min,int64,0,0,74662,1.0,6656
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Fwd PSH Flags,int64,0,0,162887,0.0,2
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd PSH Flags,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Fwd URG Flags,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd URG Flags,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Fwd Header Length,int64,0,0,147,64.0,1118
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd Header Length,int64,0,0,21604,40.0,1184
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Fwd Packets/s,float64,0,0,146,52.733345064999995,90106
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd Packets/s,float64,0,0,21678,23.925877635,84059
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Min Packet Length,int64,0,0,61348,6.0,139
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Max Packet Length,int64,0,0,18103,90.0,3401
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Packet Length Mean,float64,0,0,18103,58.0,25653
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Packet Length Std,float64,0,0,44697,27.32520204,31057
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Packet Length Variance,float64,0,0,44697,746.6666667,31057
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,FIN Flag Count,int64,0,0,168519,0.0,2
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,SYN Flag Count,int64,0,0,162887,0.0,2
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,RST Flag Count,int64,0,0,170310,0.0,2
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,PSH Flag Count,int64,0,0,129893,0.0,2
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,ACK Flag Count,int64,0,0,123904,0.0,2
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,URG Flag Count,int64,0,0,151050,0.0,2
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,CWE Flag Count,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,ECE Flag Count,int64,0,0,170310,0.0,2
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Down/Up Ratio,int64,0,0,58438,1.0,8
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Average Packet Size,float64,0,0,18103,73.5,25005
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Avg Fwd Segment Size,float64,0,0,18586,38.0,15505
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Avg Bwd Segment Size,float64,0,0,38079,79.0,19796
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Fwd Header Length.1,int64,0,0,147,64.0,1118
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Fwd Avg Bytes/Bulk,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Fwd Avg Packets/Bulk,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Fwd Avg Bulk Rate,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd Avg Bytes/Bulk,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd Avg Packets/Bulk,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Bwd Avg Bulk Rate,int64,0,0,170366,0.0,1
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Subflow Fwd Packets,int64,0,0,0,2.0,488
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Subflow Fwd Bytes,int64,0,0,18586,68.0,5763
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Subflow Bwd Packets,int64,0,0,21596,2.0,576
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Subflow Bwd Bytes,int64,0,0,38079,134.0,13286
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Init_Win_bytes_forward,int64,0,0,1816,58.0,3236
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Init_Win_bytes_backward,int64,0,0,3968,-1.0,3524
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,act_data_pkt_fwd,int64,0,0,53994,1.0,398
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,min_seg_size_forward,int64,0,0,163,20.0,12
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Active Mean,float64,0,0,142526,0.0,27180
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Active Std,float64,0,0,152730,0.0,17600
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Active Max,int64,0,0,142526,0.0,26814
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Active Min,int64,0,0,142526,0.0,19777
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Idle Mean,float64,0,0,142365,0.0,13576
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Idle Std,float64,0,0,152658,0.0,17388
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Idle Max,int64,0,0,142365,0.0,6909
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Idle Min,int64,0,0,142365,0.0,16304
Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,Thu-WebAttacks,Label,object,0,0,0,,4
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Destination Port,int64,0,0,316,80.0,31858
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Flow Duration,int64,0,0,264,31288.0,195774
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Total Fwd Packets,int64,0,0,0,2.0,658
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Total Backward Packets,int64,0,0,59371,2.0,828
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Total Length of Fwd Packets,int64,0,0,110847,68.0,8396
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Total Length of Bwd Packets,int64,0,0,143507,136.0,23135
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Packet Length Max,int64,0,0,110847,41.0,3441
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Packet Length Min,int64,0,0,243565,0.0,187
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Packet Length Mean,float64,0,0,110847,37.0,29206
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Packet Length Std,float64,0,0,303605,0.0,52153
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd Packet Length Max,int64,0,0,143507,86.0,3968
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd Packet Length Min,int64,0,0,242418,0.0,442
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd Packet Length Mean,float64,0,0,143507,79.0,39974
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd Packet Length Std,float64,0,0,337131,0.0,54599
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Flow Bytes/s,float64,201,63,109726,2475.950806,260375
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Flow Packets/s,float64,0,264,0,120.2742252,211867
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Flow IAT Mean,float64,0,0,264,10784.33333,206743
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Flow IAT Std,float64,0,0,155309,116.423079,189448
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Flow IAT Max,int64,0,0,263,30876.0,135556
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Flow IAT Min,int64,0,0,9316,4.0,45913
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd IAT Total,int64,0,0,112615,4.0,94653
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd IAT Mean,float64,0,0,112615,4.0,143083
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd IAT Std,float64,0,0,298961,0.0,127890
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd IAT Max,int64,0,0,112615,4.0,94581
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd IAT Min,int64,0,0,115097,3.0,30883
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd IAT Total,int64,0,0,193487,3.0,60416
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd IAT Mean,float64,0,0,193487,3.0,107830
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd IAT Std,float64,0,0,336471,0.0,100499
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd IAT Max,int64,0,0,193487,3.0,62937
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd IAT Min,int64,0,0,195081,2.0,14727
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd PSH Flags,int64,0,0,418832,0.0,2
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd PSH Flags,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd URG Flags,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd URG Flags,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Header Length,int64,0,0,346,64.0,1776
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd Header Length,int64,0,0,59396,40.0,1892
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Packets/s,float64,0,0,281,63.11338319,209853
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd Packets/s,float64,0,0,59480,28.10923248,196052
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Min Packet Length,int64,0,0,244466,0.0,149
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Max Packet Length,int64,0,0,109927,90.0,4443
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Packet Length Mean,float64,0,0,109927,58.6,54597
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Packet Length Std,float64,0,0,123191,26.83840532,77648
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Packet Length Variance,float64,0,0,123191,720.3,77645
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,FIN Flag Count,int64,0,0,437713,0.0,2
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,SYN Flag Count,int64,0,0,418832,0.0,2
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,RST Flag Count,int64,0,0,445759,0.0,2
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,PSH Flag Count,int64,0,0,337733,0.0,2
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,ACK Flag Count,int64,0,0,315843,0.0,2
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,URG Flag Count,int64,0,0,394589,0.0,2
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,CWE Flag Count,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,ECE Flag Count,int64,0,0,445758,0.0,2
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Down/Up Ratio,int64,0,0,149064,1.0,16
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Average Packet Size,float64,0,0,109927,74.0,53573
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Avg Fwd Segment Size,float64,0,0,110847,37.0,29206
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Avg Bwd Segment Size,float64,0,0,143507,79.0,39974
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Header Length.1,int64,0,0,346,64.0,1776
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Avg Bytes/Bulk,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Avg Packets/Bulk,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Fwd Avg Bulk Rate,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd Avg Bytes/Bulk,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd Avg Packets/Bulk,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Bwd Avg Bulk Rate,int64,0,0,445909,0.0,1
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Subflow Fwd Packets,int64,0,0,0,2.0,658
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Subflow Fwd Bytes,int64,0,0,110847,68.0,8396
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Subflow Bwd Packets,int64,0,0,59371,2.0,828
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Subflow Bwd Bytes,int64,0,0,143507,136.0,23137
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Init_Win_bytes_forward,int64,0,0,8124,114.0,5670
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Init_Win_bytes_backward,int64,0,0,14188,-1.0,5718
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,act_data_pkt_fwd,int64,0,0,182654,1.0,189
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,min_seg_size_forward,int64,0,0,381,20.0,17
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Active Mean,float64,0,0,381556,0.0,61215
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Active Std,float64,0,0,406881,0.0,38808
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Active Max,int64,0,0,381556,0.0,59456
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Active Min,int64,0,0,381556,0.0,39811
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Idle Mean,float64,0,0,381438,0.0,30137
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Idle Std,float64,0,0,406725,0.0,37827
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Idle Max,int64,0,0,381438,0.0,15858
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Idle Min,int64,0,0,381438,0.0,34560
Tuesday-WorkingHours.pcap_ISCX.csv,Tuesday,Label,object,0,0,0,,3
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Destination Port,int64,0,0,330,80.0,30094
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Flow Duration,int64,0,0,1297,61437.0,363185
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Total Fwd Packets,int64,0,0,0,2.0,685
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Total Backward Packets,int64,0,0,134691,2.0,859
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Total Length of Fwd Packets,int64,0,0,116932,82.0,9380
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Total Length of Bwd Packets,int64,0,0,184526,188.0,23483
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Packet Length Max,int64,0,0,116932,46.0,3728
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Packet Length Min,int64,0,0,405721,0.0,220
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Packet Length Mean,float64,0,0,116932,41.0,31471
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Packet Length Std,float64,0,0,376416,0.0,63498
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd Packet Length Max,int64,0,0,184526,113.0,3836
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd Packet Length Min,int64,0,0,444536,0.0,429
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd Packet Length Mean,float64,0,0,184526,102.0,41095
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd Packet Length Std,float64,0,0,418148,0.0,55643
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Flow Bytes/s,float64,1008,289,113267,515.5100196999999,450841
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Flow Packets/s,float64,0,1297,0,62.99659031,387031
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Flow IAT Mean,float64,0,0,1297,25095.66667,370810
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Flow IAT Std,float64,0,0,206877,15099.92567,222370
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Flow IAT Max,int64,0,0,1297,54510.0,148528
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Flow IAT Min,int64,0,0,28342,3.0,47743
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd IAT Total,int64,0,0,105953,1002.0,100832
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd IAT Mean,float64,0,0,105953,967.0,162817
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd IAT Std,float64,0,0,364235,0.0,142925
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd IAT Max,int64,0,0,105953,996.0,98682
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd IAT Min,int64,0,0,124574,3.0,37400
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd IAT Total,int64,0,0,264399,4.0,111743
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd IAT Mean,float64,0,0,264399,4.0,181207
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd IAT Std,float64,0,0,420527,0.0,211343
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd IAT Max,int64,0,0,264399,4.0,105600
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd IAT Min,int64,0,0,265947,3.0,18812
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd PSH Flags,int64,0,0,663470,0.0,2
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd PSH Flags,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd URG Flags,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd URG Flags,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Header Length,int64,0,0,330,64.0,1746
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd Header Length,int64,0,0,134696,64.0,1910
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Packets/s,float64,0,0,1318,31.72890821,382443
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd Packets/s,float64,0,0,134907,0.360223238,358777
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Min Packet Length,int64,0,0,417754,0.0,166
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Max Packet Length,int64,0,0,114275,123.0,4469
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Packet Length Mean,float64,0,0,114275,70.45454545,61803
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Packet Length Std,float64,0,0,176357,43.3232589,135696
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Packet Length Variance,float64,0,0,176357,1876.904762,133816
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,FIN Flag Count,int64,0,0,625302,0.0,2
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,SYN Flag Count,int64,0,0,663470,0.0,2
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,RST Flag Count,int64,0,0,692469,0.0,2
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,PSH Flag Count,int64,0,0,558531,0.0,2
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,ACK Flag Count,int64,0,0,403119,0.0,2
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,URG Flag Count,int64,0,0,646727,0.0,2
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,CWE Flag Count,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,ECE Flag Count,int64,0,0,692468,0.0,2
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Down/Up Ratio,int64,0,0,325184,1.0,17
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Average Packet Size,float64,0,0,114275,91.0,60919
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Avg Fwd Segment Size,float64,0,0,116932,41.0,31471
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Avg Bwd Segment Size,float64,0,0,184526,102.0,41095
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Header Length.1,int64,0,0,330,64.0,1746
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Avg Bytes/Bulk,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Avg Packets/Bulk,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Fwd Avg Bulk Rate,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd Avg Bytes/Bulk,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd Avg Packets/Bulk,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Bwd Avg Bulk Rate,int64,0,0,692703,0.0,1
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Subflow Fwd Packets,int64,0,0,0,2.0,685
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Subflow Fwd Bytes,int64,0,0,116932,82.0,9380
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Subflow Bwd Packets,int64,0,0,134691,2.0,859
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Subflow Bwd Bytes,int64,0,0,184526,188.0,23486
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Init_Win_bytes_forward,int64,0,0,67307,251.0,5698
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Init_Win_bytes_backward,int64,0,0,15873,0.0,6049
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,act_data_pkt_fwd,int64,0,0,203929,1.0,564
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,min_seg_size_forward,int64,0,0,330,32.0,13
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Active Mean,float64,0,0,470565,0.0,78864
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Active Std,float64,0,0,648164,0.0,44220
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Active Max,int64,0,0,470565,0.0,76777
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Active Min,int64,0,0,470565,0.0,53325
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Idle Mean,float64,0,0,463109,0.0,37601
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Idle Std,float64,0,0,641870,0.0,41528
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Idle Max,int64,0,0,463109,0.0,21986
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Idle Min,int64,0,0,463109,0.0,43869
Wednesday-workingHours.pcap_ISCX.csv,Wednesday,Label,object,0,0,0,,6
