, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
 Average Packet Size,-0.1919014741404835,0.6651275986666024,0.016632923983646842,0.016801294121801202,0.0888731196378052,0.01641835745759193,0.3450615099382935,-0.050870540236542645,0.290401785172793,0.37796319644769155,0.9017187884634507,-0.24626832780595206,0.9389869404766739,0.88220662073104,0.08490924201404298,-0.21294734982385857,0.36577785028892157,0.6875354501972952,0.7459152452590718,-0.04243319464556092,0.6628367644514547,0.415744903076273,0.767519326455528,0.7447763146953169,-0.06999094936159016,0.2913654782276111,0.12179777352448333,0.39475417957086933,0.37747338518383244,-0.06518487372866705,-0.08593830544758906,,,,0.018659136143878298,0.018965364354385564,-0.20707747533656126,-0.07695610968357026,-0.21584294856755465,0.9209435973282969,0.9981761304760621,0.9501563706781765,0.8439054158667065,0.34985248984302714,-0.08593830544758906,0.00295915962553166,0.12426519032164089,0.007256018739510465,-0.19010290445820754,,0.0028942369206066245,0.06509921574175075,1.0,0.29040178517279297,0.9389869404766815,0.018659136143878294,,,,,,,0.016632923983646842,0.0888731196378052,0.0168012941218012,0.016418540142133623,0.08443655651175004,-0.08837581048783935,0.013979570647153603,-0.047573168279800494,-0.019145759415206947,0.0024170951606153693,-0.006295048678118786,-0.02162949276661767,0.7499736359325219,0.05009812107097972,0.7461752259075171,0.7468423316834472
 Avg Fwd Segment Size,0.12335283600561454,0.1487829272430804,-0.00020027493227188872,-0.0005147762617871048,0.2892938802257956,-0.0016071719288791803,0.8724713451747783,0.2447049838325701,1.0,0.8896822703101643,0.04653763271374051,-0.03665526764973129,0.0384945209236225,0.04449011098025992,0.17928309283169083,-0.08266139497665981,0.06355188260160397,0.12373592882506347,0.13332024960365774,-0.01658897558714134,0.14678256651317387,0.07390369521466555,0.13404611100786792,0.13257732205586029,-0.012234829607735535,0.2062848329987534,0.11821907670341962,0.23485378186177186,0.2166102309536803,-0.004969017280061587,0.057033885133116136,,,,0.00024108935544027926,-0.0001856745636659959,-0.0830895776948231,-0.0018808194888423903,0.044334402014386876,0.21719780149089787,0.27887209333093066,0.22557088355272759,0.1702656241209856,-0.008919132484638291,0.057033885133116136,0.01847962564338151,0.13808981822020605,-0.04239707175297881,-0.07246432788646787,,0.018413150068130275,0.018650303687505483,0.29040178517279297,1.0,0.038494520923629504,0.00024108935544027945,,,,,,,-0.00020027493227188807,0.2892938802257956,-0.0005147762617871053,-0.0016070955996143918,0.09746026342168525,0.009299402459358027,-0.00027207944631767926,0.02236130499327288,0.05151900908090062,0.08704688844789348,0.0846668262386423,0.0132094230310257,0.13054552133241837,0.01754346260342625,0.13174655821498427,0.12902575229796384
 Avg Bwd Segment Size,-0.24190750608466738,0.6982866831528263,0.014699064780457375,0.0144706501616964,0.023095346181238076,0.014553415210262332,0.15782729935482337,-0.1618575856406815,0.038494520923629504,0.18063792715539048,0.9610335239922608,-0.25806082577953343,1.0000000000000004,0.9537189654218055,-0.03853520532223239,-0.21266431774737476,0.38818072775041806,0.7277626730798767,0.792005288745591,-0.0415983407398823,0.6960675321190016,0.42191145926706936,0.7972925796647498,0.7910365588409083,-0.0712603293992532,0.21605941837509565,0.07907976506145827,0.31221325569488845,0.2953786149752617,-0.06839035616503464,-0.13687236294115424,,,,0.016762159910006687,0.016469924062868815,-0.20604094245888044,-0.0852339148264612,-0.2731907507019542,0.940265359546646,0.9468392568245689,0.9562524234975104,0.8683478495838187,0.31074280880052046,-0.13687236294115424,0.0007158055771519065,0.07258319984929187,0.08069114163038582,-0.18140619057035454,,0.0006606142847435061,-0.034125351098109574,0.9389869404766815,0.038494520923629504,1.0,0.016762159910006683,,,,,,,0.014699064780457375,0.023095346181238083,0.014470650161696396,0.014553572884838991,0.04016032407788659,-0.09086529019809673,0.011892044582068752,-0.03808425019948905,-0.033057054959008264,-0.022708548163320297,-0.029282202443549066,-0.024514140182946884,0.7963685280056172,0.06059323392328481,0.792598057004954,0.7924950194233384
 Fwd Header Length.1,-0.0041635623634301575,0.016722400917840736,0.999768303388831,0.9990459133830432,0.7262271273992483,0.9947587224433413,0.009815911422721814,-0.0035088057342974573,0.00024108935544027945,0.00204741076621393,0.017311525772733528,-0.005958605220793911,0.016762159910005233,0.0051651312683897565,0.00012970420461855752,-0.0034905684017429253,-0.001172833871877543,-0.0006068560174963681,0.0009676598597848816,-0.0006795344772241036,0.01662960278876711,-0.0013857403023581425,-0.000310950123294148,0.0009065422198897208,-0.00134778353703267,0.0209490900019487,-0.0007862594063797262,-0.00023905573769211324,0.0010693447655959368,-0.000942955863165439,0.0039290779481955165,,,,1.0,0.9990968555923803,-0.003383070185649078,-0.001404785329096732,-0.005953328380582997,0.017309171232778107,0.020518386678194316,0.010039304710512538,0.005629048780237284,-0.0022512837255332313,0.0039290779481955165,0.0006422282397616103,0.009777659046763233,0.0006202924990682343,-0.0036002010968521907,,0.0006398482237188417,0.002469153969091236,0.018659136143878294,0.00024108935544027945,0.016762159910006683,1.0,,,,,,,0.999768303388831,0.7262271273992486,0.9990459133830429,0.9947428569340583,0.005975233753234104,-0.00020428874604385962,0.9989533224110684,-0.004260325687286787,0.007264854717396841,0.006014268034939781,0.008810269455899763,0.005602628701903148,0.0005566923981155638,0.00101202298442899,0.0006646851116160555,0.0004320361433732829
Fwd Avg Bytes/Bulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Fwd Avg Packets/Bulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Fwd Avg Bulk Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Bwd Avg Bytes/Bulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Bwd Avg Packets/Bulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bwd Avg Bulk Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subflow Fwd Packets,-0.003484478054639154,0.014660357777449722,1.0,0.9989000386601793,0.7262003380855512,0.9958740301876892,0.008358278813395596,-0.002939288902759092,-0.00020027493227188807,0.0011194182087029768,0.015385433566026806,-0.004954999703740492,0.014699064780455925,0.003677054763796713,0.00023275894481127174,-0.003011699038046683,-0.0017561958461456014,-0.0016572723237894091,-0.000334449664698967,-0.0006058342040557704,0.014585047359278454,-0.0018954030546772661,-0.0014148083639646983,-0.00038679336531656294,-0.0011617801229215584,0.019323788635739556,-0.000962729569390141,-0.0005831967716766486,0.000608611391387779,-0.0008754784913259349,0.004269979239674145,,,,0.999768303388831,0.9988236718087937,-0.0029279551383017493,-0.001117356951351104,-0.00499143337941346,0.01535179999723953,0.018367827157841205,0.008304794976847288,0.00440464152140075,-0.002041611700715939,0.004269979239674145,0.0006932576762390461,0.007964655867852477,0.0006717593519864136,-0.00300140634697604,,0.0006909888338612997,0.0029875115770199292,0.016632923983646842,-0.00020027493227188807,0.014699064780457375,0.999768303388831,,,,,,,1.0,0.7262003380855514,0.9989000386601793,0.9958569573309075,0.0038670365014905643,-2.304983571944051e-05,0.9996599828632672,-0.006123437137436418,0.006756553989864689,0.005911446985445854,0.008368101902860815,0.00476461399868755,-0.0006968987853162074,0.0005917475614834079,-0.0006208064157690707,-0.0007790591905379089
 Subflow Fwd Bytes,0.01511919365162712,0.08220327990450806,0.7262003380855514,0.7255534877859678,1.0,0.7204510330238779,0.3199724257687579,-0.004603812375560074,0.2892938802257956,0.26528849929630033,0.028247420397949714,-0.0366228319148882,0.02309534618120728,0.011492442239688393,0.0053030848536714924,-0.025491121771727937,0.004319126226604141,0.015197384579946084,0.02384698211972386,-0.00511743281911142,0.08128875461127484,0.004283765333744707,0.017918038136417336,0.023448407156241535,-0.00876909135526474,0.112827421388495,0.02130954772820097,0.04338316125876182,0.046610432028597826,-0.003515731908895506,0.017179359052392297,,,,0.7262271273992486,0.7259639905871729,-0.02472954696547094,-0.009972130259193636,-0.029582413322978663,0.08194636555014853,0.09468706342523033,0.06383219468853171,0.03964539008214971,-0.012231587328761171,0.017179359052392297,0.010245376556740574,0.07857995423287817,-0.010786768222582278,-0.020988332711197773,,0.010216654828051277,-0.005906576884430055,0.0888731196378052,0.2892938802257956,0.023095346181238083,0.7262271273992486,,,,,,,0.7262003380855514,1.0,0.7255534877859676,0.7204371321617014,0.06627390878861537,0.04349949838071664,0.7258065969569862,-0.01203769945245911,0.14537623979010994,0.1824816673373218,0.20337156672966322,0.06748275420871087,0.02104638926295856,0.012873085767568593,0.022571562856376497,0.019556021829338823
 Subflow Bwd Packets,-0.0032552024541184425,0.013723445455673387,0.9989000386601793,1.0,0.7255534877859676,0.9926301131006815,0.007950894672214536,-0.0025562640618520807,-0.0005147762617871053,0.0007424766435904733,0.014980463098875829,-0.004114350638934761,0.014470650161694588,0.0031849186649632794,0.00018278096153546923,-0.003112460355519729,-0.0021124731295584366,-0.002118988813195481,-0.0008066838670835137,-0.0006259537160253229,0.013641760638201482,-0.0020257856540751205,-0.0018111380024702572,-0.0008660762147375929,-0.0010214889354227472,0.01917565878768463,-0.0011149825738931596,-0.0005107237476074175,0.0008697418871198696,-0.0009307892836597099,0.004317001804145981,,,,0.9990459133830429,0.9999330228135539,-0.0030559961197146423,-0.0008413160042852134,-0.00434164068421731,0.014904508213866947,0.018515633932239022,0.007963303480273907,0.004059751285089107,-0.0016249683742596112,0.004317001804145981,0.0003928620595681993,0.007241546226041915,0.0002440718744250185,-0.002460349320988735,,0.0003912916812784071,0.0053752011113000625,0.0168012941218012,-0.0005147762617871053,0.014470650161696396,0.9990459133830429,,,,,,,0.9989000386601793,0.7255534877859676,1.0,0.9926179492338328,0.0033031227740428536,7.869763797485278e-06,0.9984062010628378,-0.006103765138987863,0.005661385671186854,0.004232048374129026,0.0066367951583701365,0.004615810292068959,-0.0010951279315919897,0.00014119719278084312,-0.0010831992258330363,-0.0011328070176317058
 Subflow Bwd Bytes,-0.0026591759490752305,0.011719881571151019,0.9958569573309075,0.9926179492338328,0.7204371321617014,0.9999997962805048,0.005733700252372712,-0.0021954865984902174,-0.0016070955996143918,-0.000740991098637187,0.015137141230011152,-0.003566470971080154,0.014553572884837943,0.0036483921025937355,0.00036500292367340535,-0.0022850268003866657,-0.0018050925873942237,-0.0017446303012878044,-0.0006699894598941333,-0.0004591696085512987,0.011671733512536607,-0.0017731258458173814,-0.0014364699342302644,-0.0007149928801384968,-0.0008749395955761276,0.01590733140598588,-0.001373135489043512,-0.0008929427341232554,0.00011245828137693397,-0.0008589988696248534,0.0040602018104080595,,,,0.9947428569340583,0.9925312502795757,-0.0022388505957564196,-0.0006674416360906251,-0.003721349787912759,0.014879302636898352,0.0180117990895582,0.008065820859740046,0.00494832074869607,-0.001209763683461459,0.0040602018104080595,0.00021754230395625278,0.0044906191871235375,0.0015527843887731387,-0.0020192674815531684,,0.00021648482066356545,0.004642967468121291,0.016418540142133623,-0.0016070955996143918,0.014553572884838991,0.9947428569340583,,,,,,,0.9958569573309075,0.7204371321617014,0.9926179492338328,1.0,0.0013324004639282455,-0.00036936800303816707,0.9962684146804007,-0.0055813507928993145,0.0037434518403891438,0.002165268972203775,0.003895502270727082,0.0033609785970229998,-0.0009153430996333183,-8.945997619681472e-05,-0.000926790087141588,-0.0009170309523333153
Init_Win_bytes_forward,-0.08195372090382819,0.01253935788143709,0.0038670365014905643,0.0033031227740428536,0.06627390878861537,0.001331928984504933,0.18521738207071983,-0.12227002091422273,0.09746026342168525,0.17440591555694004,0.048820709112794264,-0.2290552615626387,0.040160324077868306,0.04479092979569919,-0.010194798001587605,-0.10391949381182625,-0.0555031797943359,-0.1369937702254719,-0.13699766433489657,0.014722380498907459,0.0049477077310025605,-0.09845067403108061,-0.14435994975040153,-0.14040025136418238,-0.03320150760570474,0.13065536313355086,0.008650223034946973,-0.023822528636827423,-0.03363881815107901,-0.013005185350945454,-0.04556306082728203,,,,0.005975233753234104,0.005136654335394047,-0.10141521464527614,-0.03285718641455797,-0.2099601326715777,0.05747252315667422,0.09231770968969155,0.06483020891529478,0.01329924454088096,-0.14630796140018276,-0.04556306082728203,0.057991277794389715,0.7036960420379299,-0.20886269029401297,-0.03913253052755908,,0.05783280183122738,-0.07882646002809461,0.08443655651175004,0.09746026342168525,0.04016032407788659,0.005975233753234104,,,,,,,0.0038670365014905643,0.06627390878861537,0.0033031227740428536,0.0013324004639282455,1.0,0.1609454209083456,0.0013829131131161045,0.1328970056183699,0.19975207889179394,0.12777861583944553,0.20117218385034683,0.16993403670510807,-0.15772134843231334,0.03211974984400141,-0.14996671411281928,-0.1620443160445369
 Init_Win_bytes_backward,0.15718301073592938,-0.05291162701536093,-2.304983571944051e-05,7.869763797485278e-06,0.04349949838071664,-0.0003693809512039504,0.03974268768305936,-0.050650819162843315,0.009299402459358027,0.03271854973811698,-0.08051593555625232,-0.09748313640728011,-0.0908652901980964,-0.07757931133793947,-0.01068354969957501,-0.04523976328699941,-0.04521742671693369,-0.0707782597415248,-0.08070075765055576,-0.011775496816427679,-0.05399226161734621,-0.054271973321230266,-0.07138438537279178,-0.0816339426816325,-0.021805746171748012,-0.011481908489488152,-0.02647446520993493,-0.04364788577756212,-0.04479834074279646,-0.008537597970467325,-0.028545915973674802,,,,-0.00020428874604385962,-0.00012919235061249887,-0.05147518707934503,0.06350426183050767,-0.09075941848794973,-0.07326592632660912,-0.08443443282746678,-0.07722943483935457,-0.0737980234195692,-0.05355871578244907,-0.028545915973674802,2.3359332731389276e-06,0.18138276181765647,0.007106179609676331,0.19362915707161368,,6.916026928027559e-05,0.003886385248174268,-0.08837581048783935,0.009299402459358027,-0.09086529019809673,-0.00020428874604385962,,,,,,,-2.304983571944051e-05,0.04349949838071664,7.869763797485278e-06,-0.00036936800303816707,0.1609454209083456,1.0,0.00021119978097693364,-0.07831197743518159,0.028837803466037377,0.03231334400295225,0.039714948604091645,0.015443384864539157,-0.08792582039177654,-0.009166667097523245,-0.08805639436080248,-0.08741143908953129
 act_data_pkt_fwd,-0.0026131865814403854,0.01152433045156203,0.9996599828632672,0.9984062010628378,0.7258065969569862,0.9962858119319112,0.00663600047599555,-0.00206943284156295,-0.00027207944631767926,0.00028261104246292163,0.012761904688322457,-0.003454504182062782,0.011892044582067659,0.0017961821171873728,0.0003734431495593222,-0.00243244808966863,-0.0023787060671740983,-0.002850545454101515,-0.0018918885447338162,-0.0005094566794422577,0.011471611714060213,-0.002415282668538115,-0.0026969975317998216,-0.0019337500418916478,-0.0008605843390469986,0.01713908871173281,-0.0008864262973083058,-0.0007570626155759918,0.00027488208093765144,-0.0006050236253821256,0.00467711481770722,,,,0.9989533224110684,0.9981348920295543,-0.0023794077948814667,-0.0007493318094434715,-0.0035172458616443305,0.012747701461598872,0.01552133043912895,0.00610460627065247,0.0028580732525344266,-0.0017468094656446901,0.00467711481770722,0.0007679054369319611,0.005807161196376159,0.0006218893399211172,-0.0022505895853040417,,0.0007657090428405754,0.0038459786469530583,0.013979570647153603,-0.00027207944631767926,0.011892044582068752,0.9989533224110684,,,,,,,0.9996599828632672,0.7258065969569862,0.9984062010628378,0.9962684146804007,0.0013829131131161045,0.00021119978097693364,1.0,-0.007371432665579828,0.004934265754541339,0.004029663282405306,0.0055580017745382486,0.0036381015489296187,-0.002198625322556247,0.00011251314991296132,-0.00215816121826633,-0.0022258307350627323
 min_seg_size_forward,-0.0592950574263198,-0.08650425674935479,-0.006123437137436418,-0.006103765138987863,-0.01203769945245911,-0.005581537416533906,0.011528256331228972,0.010388747656897316,0.02236130499327288,0.013995906696934129,-0.05507247786618604,0.007502246738221723,-0.03808425019948264,-0.045131966451205,-0.0005861600283231089,0.12253541608476312,-0.019105458148249092,-0.08758432243899186,-0.08558525780055627,0.04493004800733702,-0.0868349120902909,-0.07610600786173508,-0.11222353697204451,-0.085611358674492,0.009807888236662479,-0.2072542004967955,-0.11519359802799138,-0.23332569515908674,-0.2429272231568439,-0.010909991970973323,-0.005992595906604964,,,,-0.004260325687286787,-0.005447479645248092,0.1245420892967726,-0.013788426475588813,-0.0003092990675712734,-0.04675190415023215,-0.05006488896107822,-0.044845870271753754,-0.02133289731631213,-0.3510706524458599,-0.005992595906604964,-0.019658407608077355,0.0198573720418892,0.17724235800774565,-0.0012788879332125088,,-0.019700382195628977,-0.0545256756493677,-0.047573168279800494,0.02236130499327288,-0.03808425019948905,-0.004260325687286787,,,,,,,-0.006123437137436418,-0.01203769945245911,-0.006103765138987863,-0.0055813507928993145,0.1328970056183699,-0.07831197743518159,-0.007371432665579828,1.0,0.0736759841521453,-0.012651119683090324,0.028605351234115572,0.09429201005066251,-0.08867719282700866,0.01505414187038961,-0.08456536941901935,-0.09041063324411741
Active Mean,-0.04400846783668714,0.1223465382775963,0.006756553989864689,0.005661385671186854,0.14537623979010994,0.003743102906313191,0.06638697574710217,-0.03444946609363862,0.05151900908090062,0.050009813498411826,-0.028055186725357922,-0.06364505082624335,-0.03305705495901393,-0.03679659273678766,-0.007689117177590701,-0.04062636299887252,0.06710797705591603,0.020463885740280224,0.02843368599587015,0.004666611317310097,0.11976866133180931,0.018703185334290114,0.00383059626475514,0.027270167488372972,-0.0030144480523919227,0.10790222839470008,0.08609410412951245,0.042648208934564606,0.05935696402842093,0.058465878160776474,-0.005760297767648514,,,,0.007264854717396841,0.006296661803805684,-0.03928551954974186,-0.017250804881020907,-0.057993989152462386,-0.020778566558583043,-0.013281546589764817,-0.028570489725746197,-0.041320700003915474,-0.03920773655137664,-0.005760297767648514,-0.0019958432910438914,0.23282338061443897,-0.0972828773008029,-0.0350674048636324,,-0.002001913572256596,-0.0537729902074176,-0.019145759415206947,0.05151900908090062,-0.033057054959008264,0.007264854717396841,,,,,,,0.006756553989864689,0.14537623979010994,0.005661385671186854,0.0037434518403891438,0.19975207889179394,0.028837803466037377,0.004934265754541339,0.0736759841521453,1.0,0.4883805220216183,0.8573397253275943,0.8735112370830908,0.0006069494669927705,0.1892421270784453,0.029160371938244688,-0.01788672829178472
 Active Std,-0.03294652918651636,0.160212104074077,0.005911446985445854,0.004232048374129026,0.1824816673373218,0.002165025730606732,0.09306567098419988,-0.02805237774567551,0.08704688844789348,0.07691076462787799,-0.016648216638080224,-0.04905301548029802,-0.022708548163334716,-0.027175869207169086,-0.005865694367816858,-0.03098249909212658,0.011887955911681083,0.0006868712361059292,0.01356426242336655,-0.006065271039628639,0.15894930014608372,-0.0034448436305721847,-0.00627778396697601,0.01371508232267454,-0.011315345309203152,0.22357793020810587,0.1651558106309987,0.0777024710098661,0.09157770629233833,0.1133208232574384,0.0031398904236829487,,,,0.006014268034939781,0.005021951976011217,-0.029960056877986595,-0.013156853658521771,-0.04780029224414271,-0.006759442816222002,0.008300363012855484,-0.012933177236934523,-0.03315985086599174,-0.03281742741298671,0.0031398904236829487,-0.0008194363310323893,0.16919056523879195,-0.06704625622679847,-0.026768322003048794,,-0.0008255617177014681,-0.04362908176378423,0.0024170951606153693,0.08704688844789348,-0.022708548163320297,0.006014268034939781,,,,,,,0.005911446985445854,0.1824816673373218,0.004232048374129026,0.002165268972203775,0.12777861583944553,0.03231334400295225,0.004029663282405306,-0.012651119683090324,0.4883805220216183,1.0,0.7939536148146996,0.0185480298391734,-0.01443968979539895,0.15329850058813502,0.013931249038943576,-0.028322017339266634
 Active Max,-0.04970602836879033,0.1867848066189892,0.008368101902860815,0.0066367951583701365,0.20337156672966322,0.003895139312101135,0.11315463372486495,-0.04024148095707947,0.0846668262386423,0.08879214746060604,-0.0215112040188704,-0.07234899389200479,-0.02928220244356346,-0.03596499937608259,-0.008684725526231141,-0.04588037627253296,0.04320731910282858,0.003849938517136346,0.011707730110209728,-0.0009053191978496072,0.1843285574345626,0.006812690059760497,-0.009742926090806266,0.011116346034187475,-0.009267016142013302,0.219856118814108,0.11058694470063062,0.05231686263961683,0.06689981364707748,0.06826883333408076,-0.0017640924028862312,,,,0.008810269455899763,0.007853811056134547,-0.04436587208778372,-0.01948227572661552,-0.06821605477548731,-0.010905760600652972,0.0017338444960505281,-0.021329473935925842,-0.04571362470318772,-0.04619713862353965,-0.0017640924028862312,-0.0019478241314738994,0.25564507766609146,-0.10398013480608204,-0.039618374687983994,,-0.0019553311919944315,-0.057761712820181256,-0.006295048678118786,0.0846668262386423,-0.029282202443549066,0.008810269455899763,,,,,,,0.008368101902860815,0.20337156672966322,0.0066367951583701365,0.003895502270727082,0.20117218385034683,0.039714948604091645,0.0055580017745382486,0.028605351234115572,0.8573397253275943,0.7939536148146996,1.0,0.5667049622546558,-0.014859284720759905,0.1707820201532566,0.01263645378138152,-0.031791554111099976
 Active Min,-0.03532042586509397,0.06467159849276317,0.00476461399868755,0.004615810292068959,0.06748275420871087,0.003360694724892279,0.0337376714450385,-0.026594471020444037,0.0132094230310257,0.02124560510100317,-0.021337530586040154,-0.050587057891750345,-0.024514140182947983,-0.02728261088394098,-0.006094814965660172,-0.032207346606638605,0.07060574967267486,0.021276213449904994,0.022466598738296522,0.00830683599078714,0.06223785201326068,0.023129097310072344,0.005733785683926991,0.021086876133867064,0.0019020412778558962,0.022261490908375953,0.008665208626471351,0.00703878512608551,0.017932659656757104,0.0023897488553505214,-0.010593395485409928,,,,0.005602628701903148,0.005094477118424633,-0.031144600760126026,-0.013675519496055815,-0.044513147915521585,-0.018337680789179946,-0.017506251672601274,-0.02489112058822149,-0.03136854953230659,-0.029696961367267467,-0.010593395485409928,-0.0018972273091017683,0.19266150648810584,-0.08139833432602366,-0.027788558701137642,,-0.0019013690481861634,-0.039280990008504955,-0.02162949276661767,0.0132094230310257,-0.024514140182946884,0.005602628701903148,,,,,,,0.00476461399868755,0.06748275420871087,0.004615810292068959,0.0033609785970229998,0.16993403670510807,0.015443384864539157,0.0036381015489296187,0.09429201005066251,0.8735112370830908,0.0185480298391734,0.5667049622546558,1.0,0.006275625327637484,0.1320567617474969,0.023212942413058334,-0.007368641232611469
Idle Mean,-0.1696656461088383,0.874838989874612,-0.0006968987853162074,-0.0010951279315919897,0.02104638926295856,-0.0009156405069268507,0.22670942938672659,-0.1531078916059263,0.13054552133241837,0.2523729273540198,0.7804699904671979,-0.27591874921495635,0.7963685280056326,0.7639353670146241,-0.03390960914117515,-0.17904009959995026,0.654455520852103,0.9576592519805494,0.9923349956196466,0.050431821125468006,0.8759006820520382,0.7150498714947608,0.9554453130317957,0.9922792786886282,0.15858221100492992,0.4041478265538295,0.36555133329610073,0.5123684822297551,0.5441362021124315,0.14393580592451252,-0.07744321277463548,,,,0.0005566923981155638,7.042078322104896e-05,-0.17307786220923754,-0.07601523046138697,-0.25811391217645013,0.7891870941912285,0.7600703576798021,0.7889864137312851,0.6869178139711997,0.40693168059179985,-0.07744321277463548,-0.010487022724702724,-0.17426848535711925,0.19978040192123273,-0.15138828777007585,,-0.010510158867707219,-0.10674927327578827,0.7499736359325219,0.13054552133241837,0.7963685280056172,0.0005566923981155638,,,,,,,-0.0006968987853162074,0.02104638926295856,-0.0010951279315919897,-0.0009153430996333183,-0.15772134843231334,-0.08792582039177654,-0.002198625322556247,-0.08867719282700866,0.0006069494669927705,-0.01443968979539895,-0.014859284720759905,0.006275625327637484,1.0,0.06117424986015707,0.9956080245525923,0.9964062547376944
 Idle Std,-0.03171610862165179,0.1852338711451468,0.0005917475614834079,0.00014119719278084312,0.012873085767568593,-8.952421163074112e-05,0.025502037183909594,-0.027048949325029777,0.01754346260342625,0.02455702587868713,0.06306292032544858,-0.04533081649489548,0.06059323392326329,0.061682221843914455,-0.006177209233197199,-0.03261548780456043,0.1285318235070824,0.14347404290741622,0.14991397710624516,-0.0029016353504091657,0.18461749003420452,0.09485760716333967,0.13112635206225803,0.14959467471337073,-0.005979299288276275,0.10772127574298934,0.11268478881616946,0.10945739252944282,0.11666192079625681,0.05733713396011545,0.005326081484390035,,,,0.00101202298442899,0.0003275261563008024,-0.03153898628645192,-0.013851720316931737,-0.04546308086543114,0.06489678402746489,0.0529949679805792,0.06049468512926577,0.05133388044737594,0.03892115961737072,0.005326081484390035,-0.0013599754109115533,0.03474540117699511,0.0031937305705213408,-0.027510163538812745,,-0.0013653646059380254,-0.05413862264424301,0.05009812107097972,0.01754346260342625,0.06059323392328481,0.00101202298442899,,,,,,,0.0005917475614834079,0.012873085767568593,0.00014119719278084312,-8.945997619681472e-05,0.03211974984400141,-0.009166667097523245,0.00011251314991296132,0.01505414187038961,0.1892421270784453,0.15329850058813502,0.1707820201532566,0.1320567617474969,0.06117424986015707,1.0,0.15051815341867578,-0.023129817112726245
